Epoch,r,Train_Loss,Train_Accuracy,Test_Accuracy,Test_Loss
47,1,0.9327685078391639,74.028,58.92,1.5263736035413802
48,1,0.9188665077661919,74.48,59.43,1.5202199042223061
49,1,0.909640158228862,74.744,58.52,1.539532084753559
50,1,0.8957777003498029,75.002,59.33,1.5237726193324777
51,1,0.8872934425883281,75.268,59.6,1.5190435420176027
52,1,0.871980435326886,75.666,59.39,1.5108780720431334
53,1,0.8637755272333579,76.076,59.64,1.5164928007277714
54,1,0.8509830447947583,76.354,59.64,1.5149605228642749
55,1,0.8406213968611129,76.838,59.97,1.5040506409232024
56,1,0.8284414959380694,77.1,59.73,1.5078106890818117
57,1,0.8172646605450175,77.148,59.85,1.5053666868027609
58,1,0.8059736848106165,77.434,60.07,1.500822862622085
59,1,0.7967758524753249,78.004,59.84,1.5073854661291572
60,1,0.7854440886041393,77.926,59.86,1.513659581636927
61,1,0.7741126315596768,78.638,59.79,1.5101071186126418
62,1,0.7662243441395138,78.922,60.05,1.5083448119983551
63,1,0.7557313082468174,79.09,59.9,1.5059595696485726
64,1,0.7459818567232708,79.254,60.21,1.513879269930967
65,1,0.7364950333638569,79.592,60.17,1.504979946431081
66,1,0.7251717117436401,80.152,60.03,1.502646975076882
67,1,0.716053110140059,80.252,59.9,1.5120367100284358
68,1,0.7107046999589867,80.256,60.13,1.5101881513170377
69,1,0.69192980172689,81.038,60.38,1.503580023528664
70,1,0.6867438000257667,81.088,60.21,1.5089266862079596
71,1,0.6771119467132841,81.416,60.06,1.5163350773465103
72,1,0.6687608448135883,81.66,60.3,1.499526760380739
73,1,0.6612012720550112,81.706,60.07,1.5167568610731963
74,1,0.6554337824549517,81.898,60.24,1.5103308182613107
75,1,0.6441363999453347,82.528,60.31,1.5204099025695947
76,1,0.637850863206417,82.486,60.33,1.5193437698540415
77,1,0.6278251830269309,82.82,60.42,1.511987544169092
78,1,0.6208909602116441,83.03,60.46,1.517138262083576
79,1,0.6149323167246016,83.332,60.59,1.5209654505085792
80,1,0.6048571678150035,83.66,60.87,1.5132424573230137
81,1,0.6007201571751128,83.544,60.62,1.517972777603538
82,1,0.5889068245125548,83.994,60.68,1.5153677144627662
83,1,0.5848035773886439,84.138,60.62,1.5174560311493601
84,1,0.5747457304421593,84.588,60.73,1.5221911452378436
85,1,0.5683608437743028,84.592,60.47,1.5238096201495759
86,1,0.5607083373895997,84.822,60.9,1.5212437172604214
87,1,0.5546480289962895,85.112,60.41,1.5222796793955906
88,1,0.5462476432399677,85.156,60.78,1.5243332720106575
89,1,0.5357201052710528,85.834,60.72,1.5369966364210579
90,1,0.5321558575381709,85.744,60.41,1.5340292985272255
91,1,0.522432405739794,86.156,60.87,1.5338014345260182
92,1,0.5162036656723608,86.19,61.0,1.5341274248566596
93,1,0.5133383805146607,86.216,60.77,1.5460226623116025
94,1,0.4985984734371495,86.806,61.0,1.53605635492665
95,1,0.5008702081678164,86.744,60.82,1.5414005157294546
96,1,0.4937065192271986,87.072,60.78,1.5438996139605334
97,1,0.4842964969099025,87.338,60.77,1.534883318053689
98,1,0.4822486077656831,87.324,60.85,1.5486872610013196
99,1,0.4715236025621824,87.682,60.46,1.5499818397175735
100,1,0.4695987300113644,87.688,61.11,1.5413059858000202
